Candidate_ID,Gender,Age,Location,Highest_Degree,Specialization,CGPA,Experience_Years,Current_Role,Preferred_Job_Title,Industry,Company_Name,Current_Salary_CNY_K,Expected_Salary_CNY_K,Preferred_Work_Mode,Career_Level,Technical_Skills,Certifications,Communication_Score,Leadership_Score,Problem_Solving_Score,Resume_Score,Job_Applications_Count,Interview_Attempts,Recruiter_Rating,Target_Category
CHN_CND_00083,Male,32,Xi'an,Associate Degree,IoT Engineering,7.41,16.6,Project Manager,Security Engineer,Finance,JD.com,25.95,38.01,Remote,Mid,"Power BI, NLP, Python, SQL, Cyber Security","TensorFlow Developer, PMP",93.05,60.98,98.73,88.99,17,9,3.26,Highly Suitable
CHN_CND_00084,Male,34,Xi'an,PhD,Cyber Security,8.0,9.4,Software Developer,HR Specialist,Telecommunications,Alibaba,17.47,25.77,Onsite,Mid,"Communication, Data Analysis, NLP, SQL",Scrum Master,87.08,84.94,70.13,60.9,22,3,1.53,Highly Suitable
CHN_CND_00085,Male,33,Wuhan,MBA,Cloud Computing,8.07,13.8,Data Analyst,DevOps Engineer,Finance,ByteDance,43.53,56.22,Remote,Senior,"Data Analysis, Machine Learning, SQL, Tableau, Docker, Java, Leadership, NodeJS","Alibaba Cloud Certification, TensorFlow Developer, PMP",90.75,74.9,53.36,70.26,38,9,3.88,Less Suitable
CHN_CND_00086,Male,41,Nanjing,Associate Degree,Human Resources,9.41,0.2,Software Developer,Backend Developer,Finance,NetEase,15.12,28.82,Remote,Mid,"ReactJS, Alibaba Cloud, PyTorch, Java","Cisco, PMP",79.87,80.03,83.25,58.77,45,0,2.68,Highly Suitable
CHN_CND_00087,Female,34,Hangzhou,Bachelor,Cyber Security,6.32,0.9,HR Manager,DevOps Engineer,Information Technology,ByteDance,16.65,28.24,Hybrid,Entry,"Deep Learning, Java, Alibaba Cloud, Cloud Computing","PMP, Scrum Master, Oracle",80.16,62.27,69.46,64.43,36,0,3.89,Moderately Suitable
CHN_CND_00088,Female,28,Shanghai,Associate Degree,Finance,9.65,11.3,AI Engineer,Security Engineer,Healthcare,Lenovo,32.75,43.38,Hybrid,Mid,"Kubernetes, NLP, NodeJS, Alibaba Cloud, Machine Learning, Communication, Docker","Cisco, PMP",86.63,60.75,51.56,63.11,35,3,1.21,Highly Suitable
CHN_CND_00089,Female,33,Chengdu,Diploma,Artificial Intelligence,7.34,3.1,Business Analyst,Security Engineer,Retail,Alibaba,40.41,48.58,Remote,Senior,"Alibaba Cloud, Cloud Computing, ReactJS, NLP","PMP, Huawei HCIA, Cisco",67.58,70.64,85.25,79.91,25,6,1.3,Less Suitable
CHN_CND_00090,Male,38,Guangzhou,Associate Degree,Business Analytics,8.3,16.0,Business Analyst,Security Engineer,Information Technology,Meituan,44.12,49.66,Remote,Senior,"Docker, Tableau, Machine Learning, Python, PyTorch, Data Analysis, Cloud Computing","Scrum Master, Alibaba Cloud Certification, Huawei HCIA",68.05,54.58,95.87,56.84,10,8,2.78,Moderately Suitable
CHN_CND_00091,Male,35,Beijing,Associate Degree,Software Engineering,8.49,1.7,AI Researcher,System Analyst,Telecommunications,Lenovo,57.82,69.68,Remote,Mid,"Docker, NLP, SQL, PyTorch, NodeJS, Deep Learning","Oracle, Huawei HCIA",87.95,86.21,81.86,99.03,18,8,3.59,Moderately Suitable
CHN_CND_00092,Male,29,Nanjing,Bachelor,Business Analytics,9.61,18.9,Business Analyst,Data Scientist,Retail,JD.com,10.05,21.22,Remote,Senior,"Deep Learning, Cloud Computing, Power BI, NodeJS, TensorFlow, SQL, Data Analysis",Scrum Master,59.03,78.4,95.77,51.7,7,8,1.77,Less Suitable
CHN_CND_00093,Female,28,Beijing,MBA,Marketing,9.36,19.4,Full Stack Developer,DevOps Engineer,E-Commerce,Lenovo,57.1,65.26,Remote,Senior,"Docker, Tableau, Communication, TensorFlow, Deep Learning",TensorFlow Developer,92.23,65.96,91.45,51.85,31,7,1.92,Highly Suitable
CHN_CND_00094,Male,33,Shenzhen,MBA,Data Science,8.83,1.5,AI Researcher,Business Consultant,Manufacturing,Baidu,44.21,50.63,Onsite,Senior,"Cloud Computing, Kubernetes, Power BI, Tableau","PMP, Scrum Master",53.27,65.76,76.97,89.54,25,1,3.08,Less Suitable
CHN_CND_00095,Male,33,Chengdu,Associate Degree,Cyber Security,9.39,12.3,Business Analyst,System Analyst,Retail,Tencent,20.11,22.43,Hybrid,Entry,"PyTorch, Data Analysis, Tableau, Java, TensorFlow","Tencent Cloud, Scrum Master, Huawei HCIA",51.06,93.74,76.45,96.95,35,6,1.04,Less Suitable
CHN_CND_00096,Male,37,Beijing,Bachelor,Artificial Intelligence,9.41,8.0,Full Stack Developer,HR Specialist,Education,Meituan,32.95,43.11,Hybrid,Senior,"Leadership, PyTorch, Cloud Computing, SQL, Machine Learning, Cyber Security, NLP, Tableau",Cisco,99.2,88.41,70.89,71.07,5,0,1.96,Less Suitable
CHN_CND_00097,Female,23,Hangzhou,Diploma,Data Science,8.79,9.3,Data Analyst,Backend Developer,E-Commerce,Xiaomi,23.44,36.53,Hybrid,Mid,"Power BI, Cyber Security, Cloud Computing, ReactJS","TensorFlow Developer, PMP",79.46,63.86,95.52,52.26,15,0,2.57,Highly Suitable
CHN_CND_00098,Male,24,Chengdu,Master,Human Resources,6.35,4.4,AI Engineer,HR Specialist,E-Commerce,Huawei,57.4,69.62,Remote,Entry,"NodeJS, PyTorch, Alibaba Cloud, Cyber Security, Docker, Deep Learning",Cisco,70.88,93.96,97.24,73.37,13,1,1.67,Highly Suitable
CHN_CND_00099,Female,40,Xi'an,Diploma,Human Resources,6.9,1.3,HR Manager,Business Consultant,Information Technology,Tencent,28.88,41.77,Hybrid,Senior,"Kubernetes, Data Analysis, Communication, Machine Learning, Alibaba Cloud, NLP","Cisco, Huawei HCIA, PMP",91.53,56.02,52.35,69.2,41,0,4.83,Moderately Suitable
CHN_CND_00100,Female,44,Hangzhou,PhD,Artificial Intelligence,9.45,7.0,AI Engineer,Security Engineer,Healthcare,JD.com,11.01,25.61,Onsite,Mid,"Deep Learning, ReactJS, Docker, Java, Tableau","Scrum Master, Oracle",96.39,99.75,58.69,69.81,18,0,1.62,Moderately Suitable
CHN_CND_00101,Female,23,Xi'an,MBA,IoT Engineering,8.31,4.5,Full Stack Developer,Data Scientist,Healthcare,Tencent,19.64,28.62,Hybrid,Mid,"Java, Kubernetes, NodeJS, Deep Learning, Docker, Leadership","Huawei HCIA, TensorFlow Developer",79.0,54.57,93.87,63.28,28,8,1.18,Moderately Suitable
CHN_CND_00102,Female,22,Nanjing,PhD,Human Resources,8.15,17.2,Software Developer,System Analyst,Healthcare,ByteDance,50.09,60.61,Onsite,Mid,"Docker, PyTorch, Deep Learning, Tableau, Kubernetes, Leadership, Python, Data Analysis",Tencent Cloud,54.35,70.42,68.63,62.99,5,9,3.13,Highly Suitable
CHN_CND_00103,Male,25,Chengdu,MBA,Data Science,9.32,4.4,Cyber Security Analyst,HR Specialist,Information Technology,Meituan,43.53,46.52,Hybrid,Mid,"NodeJS, Cloud Computing, Alibaba Cloud, Tableau, Power BI, Docker, ReactJS","Scrum Master, PMP",74.76,74.03,79.62,91.23,40,1,3.18,Less Suitable
CHN_CND_00104,Male,33,Beijing,PhD,Data Science,8.57,5.3,Cloud Engineer,AI Engineer,E-Commerce,ByteDance,53.69,66.06,Hybrid,Entry,"ReactJS, Communication, Java, Power BI, Machine Learning, Leadership, Alibaba Cloud, Docker","PMP, Huawei HCIA, Cisco",92.53,93.36,85.42,91.85,25,4,3.72,Moderately Suitable
CHN_CND_00105,Female,26,Xi'an,Diploma,Business Analytics,7.82,3.8,Software Developer,Business Consultant,Manufacturing,Lenovo,53.85,68.35,Hybrid,Senior,"Data Analysis, Tableau, Power BI, Java, PyTorch","TensorFlow Developer, Oracle, Tencent Cloud",93.95,50.26,91.0,61.43,39,1,4.27,Less Suitable
CHN_CND_00106,Female,34,Guangzhou,Associate Degree,Human Resources,6.33,15.1,Business Analyst,Business Consultant,Manufacturing,Lenovo,21.45,25.96,Onsite,Mid,"NodeJS, Power BI, Deep Learning, Communication, Leadership, ReactJS","TensorFlow Developer, Tencent Cloud",66.32,77.99,55.79,68.83,24,2,1.51,Moderately Suitable
CHN_CND_00107,Male,39,Hangzhou,Associate Degree,Data Science,7.33,15.2,Business Analyst,Business Consultant,Retail,NetEase,36.15,50.67,Remote,Entry,"ReactJS, Cyber Security, Kubernetes, NodeJS","Tencent Cloud, Scrum Master",81.63,96.6,55.13,96.86,32,3,1.27,Less Suitable
CHN_CND_00108,Male,37,Beijing,Bachelor,Finance,6.23,15.4,Business Analyst,Business Consultant,Finance,Baidu,44.85,53.01,Remote,Senior,"Cyber Security, Leadership, PyTorch, TensorFlow, Communication, Tableau",TensorFlow Developer,53.73,92.62,99.51,83.8,12,3,3.59,Highly Suitable
CHN_CND_00109,Male,40,Xi'an,Associate Degree,Artificial Intelligence,7.26,15.2,Software Developer,Security Engineer,Healthcare,Alibaba,9.28,11.57,Hybrid,Mid,"Power BI, NodeJS, Deep Learning, Cloud Computing, Alibaba Cloud, PyTorch, ReactJS",Huawei HCIA,74.43,88.52,84.16,72.3,46,1,4.99,Highly Suitable
CHN_CND_00110,Female,37,Hangzhou,Master,Data Science,9.22,2.0,Business Analyst,Backend Developer,E-Commerce,JD.com,52.42,61.27,Onsite,Entry,"Java, Python, Cloud Computing, TensorFlow, Alibaba Cloud, PyTorch","Scrum Master, Huawei HCIA",64.92,92.0,88.64,61.5,11,2,4.8,Highly Suitable
CHN_CND_00111,Female,32,Shanghai,Master,Software Engineering,9.34,0.6,AI Researcher,DevOps Engineer,Education,Alibaba,46.03,59.85,Hybrid,Mid,"Cloud Computing, ReactJS, Deep Learning, Machine Learning, Kubernetes, Data Analysis","Cisco, Alibaba Cloud Certification",98.23,88.0,72.11,65.6,38,1,1.85,Highly Suitable
CHN_CND_00112,Male,37,Nanjing,MBA,Software Engineering,7.85,13.0,Cyber Security Analyst,System Analyst,Retail,Tencent,27.16,40.4,Onsite,Mid,"Leadership, Alibaba Cloud, Cloud Computing, Python, NodeJS, ReactJS, Machine Learning","TensorFlow Developer, Alibaba Cloud Certification, Cisco",98.41,59.28,93.43,88.83,15,1,4.04,Moderately Suitable
CHN_CND_00113,Female,23,Xi'an,Associate Degree,Cyber Security,9.77,15.9,Cloud Engineer,Data Scientist,E-Commerce,Lenovo,23.3,37.15,Onsite,Mid,"Communication, NodeJS, PyTorch, Power BI, Cyber Security, ReactJS, Docker, Cloud Computing","PMP, Cisco",59.27,73.1,50.06,79.92,44,3,2.72,Highly Suitable
CHN_CND_00114,Female,26,Shanghai,Associate Degree,Cyber Security,7.27,4.5,Full Stack Developer,Business Consultant,Finance,Lenovo,16.36,26.83,Hybrid,Entry,"TensorFlow, Java, Cyber Security, Tableau, Deep Learning, Cloud Computing, Leadership, SQL",Cisco,79.51,71.66,99.22,57.48,21,1,3.72,Moderately Suitable
CHN_CND_00115,Female,38,Hangzhou,Bachelor,Cyber Security,8.71,9.6,Full Stack Developer,Data Scientist,Information Technology,Xiaomi,39.2,44.99,Hybrid,Senior,"Tableau, Data Analysis, NLP, Java, Cyber Security","Oracle, Cisco, Alibaba Cloud Certification",93.01,88.99,51.98,74.03,24,8,1.97,Highly Suitable
CHN_CND_00116,Female,34,Wuhan,Diploma,Finance,8.74,2.8,Cyber Security Analyst,Data Scientist,Healthcare,ByteDance,33.94,43.98,Remote,Entry,"Java, SQL, Power BI, NodeJS, Cloud Computing, Deep Learning, ReactJS, Kubernetes",PMP,77.98,50.49,66.32,75.89,33,8,2.4,Less Suitable
CHN_CND_00117,Male,21,Guangzhou,Diploma,Business Analytics,9.81,16.5,Software Developer,HR Specialist,Education,Tencent,26.61,32.8,Remote,Senior,"Tableau, PyTorch, Communication, Python, NodeJS, ReactJS, Cyber Security","PMP, Oracle, TensorFlow Developer",60.04,84.66,91.07,52.06,44,0,4.81,Moderately Suitable
CHN_CND_00118,Male,23,Wuhan,Diploma,Cyber Security,8.39,17.9,Project Manager,Frontend Developer,Information Technology,Baidu,38.93,48.95,Onsite,Mid,"Python, Communication, Deep Learning, SQL, TensorFlow, Cloud Computing, NodeJS, ReactJS","Alibaba Cloud Certification, Huawei HCIA, Cisco",64.94,96.76,97.37,81.27,20,6,3.64,Highly Suitable
CHN_CND_00119,Female,36,Beijing,PhD,IoT Engineering,8.51,11.0,Software Developer,Security Engineer,E-Commerce,Alibaba,50.5,58.38,Hybrid,Senior,"Alibaba Cloud, ReactJS, NodeJS, Communication, Cloud Computing, NLP, SQL, Cyber Security","TensorFlow Developer, Scrum Master, Tencent Cloud",76.32,86.58,54.08,53.02,23,8,4.49,Less Suitable
CHN_CND_00120,Male,39,Guangzhou,MBA,Software Engineering,9.08,19.5,AI Researcher,AI Engineer,Telecommunications,Xiaomi,25.52,29.89,Onsite,Senior,"Tableau, Alibaba Cloud, Data Analysis, Cyber Security, PyTorch, Power BI, Deep Learning",Scrum Master,82.94,74.91,77.77,85.96,22,4,4.99,Highly Suitable
CHN_CND_00121,Male,29,Beijing,MBA,Finance,6.86,9.9,Full Stack Developer,AI Engineer,Finance,Huawei,12.24,19.48,Onsite,Senior,"Communication, Leadership, Deep Learning, Alibaba Cloud, SQL, NLP, NodeJS","Huawei HCIA, Oracle",70.92,60.18,92.02,58.71,21,9,3.97,Less Suitable
CHN_CND_00122,Female,40,Guangzhou,Associate Degree,IoT Engineering,7.97,12.6,Cloud Engineer,Security Engineer,Education,Lenovo,46.24,58.22,Hybrid,Mid,"Deep Learning, Power BI, NodeJS, Alibaba Cloud, Cloud Computing, NLP, Python, TensorFlow",Huawei HCIA,77.17,75.7,79.4,51.47,34,3,4.49,Moderately Suitable
CHN_CND_00123,Female,22,Chengdu,Master,Business Analytics,7.11,15.9,Business Analyst,Security Engineer,Information Technology,Meituan,42.06,56.96,Remote,Senior,"Cyber Security, Docker, Cloud Computing, Leadership, ReactJS, Tableau, Communication","Huawei HCIA, PMP",67.96,69.19,73.29,91.8,33,2,4.1,Highly Suitable
CHN_CND_00124,Female,24,Guangzhou,Diploma,IoT Engineering,9.79,18.2,Cloud Engineer,Business Consultant,Manufacturing,JD.com,17.34,22.43,Hybrid,Senior,"Leadership, Cyber Security, Data Analysis, Cloud Computing",TensorFlow Developer,59.05,92.72,74.61,62.36,47,7,3.32,Less Suitable
CHN_CND_00125,Male,40,Xi'an,Bachelor,Data Science,9.78,11.9,Data Analyst,AI Engineer,Telecommunications,Baidu,16.5,23.58,Onsite,Entry,"NLP, Machine Learning, Docker, ReactJS, PyTorch, Cyber Security, Leadership","Tencent Cloud, Oracle",62.91,82.84,66.26,88.67,36,6,2.82,Highly Suitable
CHN_CND_00126,Female,31,Beijing,Bachelor,Marketing,7.75,17.7,Project Manager,Security Engineer,Information Technology,Alibaba,30.99,37.29,Onsite,Senior,"Python, Deep Learning, Tableau, NLP, Docker",Scrum Master,83.47,57.29,72.47,79.39,12,0,2.01,Moderately Suitable
CHN_CND_00127,Male,42,Tianjin,PhD,Cloud Computing,8.59,3.4,Business Analyst,HR Specialist,Telecommunications,Tencent,9.91,21.48,Hybrid,Mid,"Cloud Computing, Python, Tableau, Data Analysis, Machine Learning, Java, NLP, Leadership",TensorFlow Developer,73.73,92.21,90.28,79.27,15,5,1.82,Moderately Suitable
CHN_CND_00128,Male,40,Shenzhen,Bachelor,Human Resources,9.65,5.4,Cyber Security Analyst,DevOps Engineer,Finance,Lenovo,10.97,19.88,Remote,Entry,"Communication, NodeJS, Cloud Computing, SQL, Java, Power BI, Deep Learning, Data Analysis","Scrum Master, Alibaba Cloud Certification",51.97,56.11,72.61,96.69,5,0,3.03,Highly Suitable
CHN_CND_00129,Male,34,Guangzhou,PhD,Software Engineering,8.68,13.8,Cyber Security Analyst,Data Scientist,Retail,Baidu,28.66,36.9,Onsite,Entry,"Power BI, Leadership, Java, SQL, ReactJS, NLP, NodeJS, Cloud Computing","Alibaba Cloud Certification, Huawei HCIA, Tencent Cloud",50.87,66.16,98.65,79.01,47,1,2.37,Less Suitable
CHN_CND_00130,Female,26,Guangzhou,Bachelor,Business Analytics,8.75,2.8,Full Stack Developer,Security Engineer,Manufacturing,Alibaba,9.56,15.56,Onsite,Mid,"Cyber Security, Alibaba Cloud, Kubernetes, PyTorch, SQL, Leadership, Docker","Alibaba Cloud Certification, Scrum Master",60.09,83.67,98.5,54.7,8,5,4.47,Moderately Suitable
CHN_CND_00131,Female,42,Guangzhou,Associate Degree,Data Science,7.46,5.1,AI Engineer,HR Specialist,Healthcare,Xiaomi,42.4,57.12,Onsite,Senior,"Communication, Docker, Cyber Security, Kubernetes, Data Analysis, SQL, Alibaba Cloud","PMP, Alibaba Cloud Certification, Oracle",50.88,62.21,91.54,93.23,49,7,4.18,Highly Suitable
CHN_CND_00132,Male,24,Shanghai,Master,Finance,7.54,13.5,AI Researcher,System Analyst,Telecommunications,Tencent,19.22,29.79,Remote,Entry,"Alibaba Cloud, Docker, TensorFlow, SQL, Python, PyTorch, Communication","Oracle, Alibaba Cloud Certification",82.56,55.33,82.89,99.97,6,8,4.47,Moderately Suitable
CHN_CND_00133,Male,36,Wuhan,Master,Software Engineering,6.43,15.0,HR Manager,HR Specialist,Retail,NetEase,12.71,18.46,Remote,Entry,"SQL, Alibaba Cloud, Kubernetes, Python, Cloud Computing, Deep Learning, NLP, Cyber Security",TensorFlow Developer,82.53,88.26,96.28,71.91,34,1,4.51,Highly Suitable
CHN_CND_00134,Male,43,Nanjing,Bachelor,Software Engineering,8.12,8.7,HR Manager,AI Engineer,Telecommunications,ByteDance,50.53,54.09,Onsite,Mid,"Leadership, Data Analysis, Cloud Computing, Power BI, SQL, Machine Learning, PyTorch",Scrum Master,50.29,66.23,68.32,69.81,21,2,2.55,Moderately Suitable
CHN_CND_00135,Female,21,Shenzhen,Diploma,Business Analytics,6.29,4.8,HR Manager,Business Consultant,Education,ByteDance,27.41,32.36,Hybrid,Mid,"Alibaba Cloud, Data Analysis, PyTorch, Cloud Computing, NodeJS, Tableau, Docker",Scrum Master,80.17,83.41,80.97,73.17,3,4,4.45,Moderately Suitable
CHN_CND_00136,Female,36,Shanghai,Diploma,Human Resources,6.42,16.9,Software Developer,HR Specialist,Education,JD.com,55.54,68.12,Onsite,Entry,"TensorFlow, ReactJS, Deep Learning, Machine Learning, Python, Docker","TensorFlow Developer, Scrum Master",57.45,76.33,62.3,73.83,43,6,4.25,Less Suitable
CHN_CND_00137,Female,38,Xi'an,PhD,Data Science,7.68,14.3,AI Engineer,Frontend Developer,Manufacturing,Baidu,35.1,47.79,Onsite,Senior,"Kubernetes, SQL, NLP, Power BI, NodeJS, Leadership, Cyber Security","PMP, Oracle, Alibaba Cloud Certification",94.84,53.56,97.73,82.73,15,3,4.74,Highly Suitable
CHN_CND_00138,Female,42,Nanjing,Associate Degree,IoT Engineering,8.04,3.9,Project Manager,Backend Developer,Manufacturing,Alibaba,16.65,26.68,Hybrid,Entry,"Kubernetes, Alibaba Cloud, Data Analysis, TensorFlow, Python, Java, PyTorch, Tableau","TensorFlow Developer, Scrum Master, Tencent Cloud",83.5,96.48,76.61,79.05,42,3,3.87,Moderately Suitable
CHN_CND_00139,Female,22,Nanjing,Bachelor,Human Resources,6.71,5.5,AI Researcher,DevOps Engineer,Finance,JD.com,29.5,33.08,Remote,Senior,"SQL, TensorFlow, PyTorch, Docker, Cloud Computing, Machine Learning, Communication",Scrum Master,84.06,59.07,76.26,85.45,49,9,1.74,Highly Suitable
CHN_CND_00140,Female,44,Xi'an,Diploma,Human Resources,8.15,19.3,Cloud Engineer,Security Engineer,Healthcare,Baidu,33.14,45.62,Onsite,Senior,"Alibaba Cloud, TensorFlow, Machine Learning, Communication","Tencent Cloud, Oracle, Huawei HCIA",52.17,81.66,97.57,80.08,21,5,3.37,Moderately Suitable
CHN_CND_00141,Female,29,Shanghai,PhD,Data Science,9.53,12.9,Project Manager,Backend Developer,Manufacturing,ByteDance,17.09,23.78,Remote,Mid,"Python, Deep Learning, NLP, Data Analysis, Kubernetes, NodeJS, Docker",TensorFlow Developer,88.5,77.83,62.78,65.1,24,2,4.4,Highly Suitable
CHN_CND_00142,Female,27,Nanjing,PhD,Software Engineering,7.76,13.4,HR Manager,Data Scientist,Healthcare,ByteDance,12.97,23.08,Remote,Entry,"Power BI, Tableau, Alibaba Cloud, Kubernetes, ReactJS, Cloud Computing",Cisco,79.33,58.4,86.84,93.14,21,0,1.71,Moderately Suitable
CHN_CND_00143,Male,25,Tianjin,Diploma,Finance,6.9,12.8,Software Developer,Business Consultant,Healthcare,Lenovo,39.57,48.68,Remote,Mid,"Machine Learning, Docker, PyTorch, Tableau","PMP, Oracle",69.55,79.72,74.84,99.39,35,6,3.78,Moderately Suitable
CHN_CND_00144,Male,23,Guangzhou,Diploma,Marketing,6.06,8.9,Project Manager,Business Consultant,Telecommunications,NetEase,31.18,42.6,Hybrid,Senior,"Machine Learning, Alibaba Cloud, NLP, Java, Docker",Scrum Master,67.05,90.94,80.16,66.86,32,6,4.09,Moderately Suitable
CHN_CND_00145,Male,24,Nanjing,PhD,Human Resources,7.26,1.7,Project Manager,System Analyst,Finance,Meituan,54.5,58.99,Remote,Mid,"Machine Learning, SQL, Python, Communication, Cloud Computing, Cyber Security, PyTorch",Oracle,61.33,67.75,53.47,75.95,2,4,1.28,Less Suitable
CHN_CND_00146,Female,41,Hangzhou,MBA,Data Science,6.9,5.4,AI Researcher,Data Scientist,Education,Huawei,38.83,49.67,Onsite,Senior,"Cyber Security, Java, NLP, Deep Learning, Data Analysis, ReactJS","TensorFlow Developer, Tencent Cloud, Alibaba Cloud Certification",72.84,59.52,52.62,68.92,38,0,4.98,Less Suitable
CHN_CND_00147,Female,43,Xi'an,MBA,IoT Engineering,9.73,9.3,Project Manager,Backend Developer,Manufacturing,JD.com,11.13,20.44,Hybrid,Senior,"NodeJS, Data Analysis, Machine Learning, PyTorch, Deep Learning, ReactJS",Alibaba Cloud Certification,58.77,84.5,60.05,76.79,30,8,4.29,Moderately Suitable
CHN_CND_00148,Female,32,Guangzhou,Associate Degree,Finance,9.62,7.0,AI Researcher,Backend Developer,Retail,Xiaomi,42.58,54.92,Hybrid,Mid,"TensorFlow, PyTorch, Data Analysis, Java, Leadership, Cyber Security, Alibaba Cloud, SQL","Tencent Cloud, Huawei HCIA, PMP",61.73,69.97,57.62,99.62,40,7,3.16,Highly Suitable
CHN_CND_00149,Male,41,Shanghai,Associate Degree,Human Resources,9.37,1.9,Business Analyst,Data Scientist,Telecommunications,Huawei,21.37,33.61,Hybrid,Entry,"Kubernetes, Tableau, Leadership, Docker","Scrum Master, Tencent Cloud",80.42,75.34,57.97,53.16,36,0,1.91,Moderately Suitable
CHN_CND_00150,Male,33,Nanjing,Bachelor,Data Science,8.16,7.2,Software Developer,Business Consultant,E-Commerce,Alibaba,12.56,26.74,Hybrid,Entry,"Alibaba Cloud, Cloud Computing, NodeJS, PyTorch, Power BI, Kubernetes","Alibaba Cloud Certification, Scrum Master",65.28,69.85,72.36,80.03,6,2,4.15,Less Suitable
CHN_CND_00151,Male,35,Beijing,Diploma,Cloud Computing,9.63,19.8,Cloud Engineer,Security Engineer,Finance,Tencent,52.27,56.98,Remote,Entry,"Cloud Computing, Machine Learning, Leadership, SQL, Docker","Huawei HCIA, Tencent Cloud",55.82,90.87,69.03,93.9,30,5,1.57,Moderately Suitable
CHN_CND_00152,Female,27,Shanghai,Diploma,Software Engineering,6.68,6.1,AI Researcher,Data Scientist,Education,Xiaomi,12.21,19.45,Remote,Senior,"PyTorch, ReactJS, Communication, Tableau","Scrum Master, Alibaba Cloud Certification, PMP",84.75,67.3,98.78,82.05,25,1,1.53,Highly Suitable
CHN_CND_00153,Male,42,Shanghai,PhD,IoT Engineering,9.5,6.3,Data Analyst,Backend Developer,E-Commerce,ByteDance,39.53,43.34,Onsite,Entry,"Alibaba Cloud, Docker, Cloud Computing, PyTorch","Tencent Cloud, Cisco",91.47,65.88,97.64,91.26,13,4,1.49,Less Suitable
CHN_CND_00154,Female,41,Chengdu,Diploma,Business Analytics,8.14,0.5,Software Developer,Frontend Developer,Retail,Tencent,15.03,29.55,Remote,Senior,"Data Analysis, NLP, Deep Learning, SQL, TensorFlow",Huawei HCIA,98.29,71.62,65.59,75.31,18,5,1.0,Less Suitable
